model,race,year,actionable,scored,tp,fp,precision,coverage,race_index
SDE,2024 :: Singapore Grand Prix,2024,52,3,1,2,0.3333333333333333,0.057692307692307696,68
SDE,2024 :: Spanish Grand Prix,2024,92,16,10,6,0.625,0.17391304347826086,69
SDE,2024 :: São Paulo Grand Prix,2024,112,18,12,6,0.6666666666666666,0.16071428571428573,70
SDE,2024 :: United States Grand Prix,2024,70,11,8,3,0.7272727272727273,0.15714285714285714,71
SDE,2025 :: Abu Dhabi Grand Prix,2025,60,20,15,5,0.75,0.3333333333333333,72
SDE,2025 :: Australian Grand Prix,2025,103,10,9,1,0.9,0.0970873786407767,73
SDE,2025 :: Austrian Grand Prix,2025,60,17,13,4,0.7647058823529411,0.2833333333333333,74
SDE,2025 :: Azerbaijan Grand Prix,2025,117,15,12,3,0.8,0.1282051282051282,75
SDE,2025 :: Bahrain Grand Prix,2025,62,31,26,5,0.8387096774193549,0.5,76
SDE,2025 :: Belgian Grand Prix,2025,64,24,16,8,0.6666666666666666,0.375,77
SDE,2025 :: British Grand Prix,2025,2,0,0,0,,0.0,78
SDE,2025 :: Canadian Grand Prix,2025,65,10,9,1,0.9,0.15384615384615385,79
SDE,2025 :: Chinese Grand Prix,2025,73,7,5,2,0.7142857142857143,0.0958904109589041,80
SDE,2025 :: Dutch Grand Prix,2025,36,17,15,2,0.8823529411764706,0.4722222222222222,81
SDE,2025 :: Emilia Romagna Grand Prix,2025,147,20,15,5,0.75,0.1360544217687075,82
SDE,2025 :: French Grand Prix,2025,38,3,2,1,0.6666666666666666,0.07894736842105263,83
SDE,2025 :: Hungarian Grand Prix,2025,128,27,21,6,0.7777777777777778,0.2109375,84
SDE,2025 :: Italian Grand Prix,2025,48,14,12,2,0.8571428571428571,0.2916666666666667,85
SDE,2025 :: Japanese Grand Prix,2025,46,5,5,0,1.0,0.10869565217391304,86
SDE,2025 :: Las Vegas Grand Prix,2025,96,23,18,5,0.782608695652174,0.23958333333333334,87
SDE,2025 :: Mexico City Grand Prix,2025,61,10,7,3,0.7,0.16393442622950818,88
SDE,2025 :: Miami Grand Prix,2025,38,8,6,2,0.75,0.21052631578947367,89
SDE,2025 :: Monaco Grand Prix,2025,77,10,6,4,0.6,0.12987012987012986,90
SDE,2025 :: Qatar Grand Prix,2025,40,9,6,3,0.6666666666666666,0.225,91
SDE,2025 :: Saudi Arabian Grand Prix,2025,18,4,4,0,1.0,0.2222222222222222,92
SDE,2025 :: Singapore Grand Prix,2025,52,5,2,3,0.4,0.09615384615384616,93
SDE,2025 :: Spanish Grand Prix,2025,92,18,12,6,0.6666666666666666,0.1956521739130435,94
SDE,2025 :: São Paulo Grand Prix,2025,113,21,14,7,0.6666666666666666,0.18584070796460178,95
SDE,2025 :: United States Grand Prix,2025,70,12,9,3,0.75,0.17142857142857143,96
Batch ML,2023 :: Abu Dhabi Grand Prix,2023,4,3,3,0,1.0,0.75,1
Batch ML,2023 :: Australian Grand Prix,2023,4,3,3,0,1.0,0.75,2
Batch ML,2023 :: Austrian Grand Prix,2023,9,5,5,0,1.0,0.5555555555555556,3
Batch ML,2023 :: Azerbaijan Grand Prix,2023,2,1,1,0,1.0,0.5,4
Batch ML,2023 :: Bahrain Grand Prix,2023,5,3,3,0,1.0,0.6,5
Batch ML,2023 :: Belgian Grand Prix,2023,7,3,2,1,0.6666666666666666,0.42857142857142855,6
Batch ML,2023 :: Canadian Grand Prix,2023,4,2,2,0,1.0,0.5,7
Batch ML,2023 :: Dutch Grand Prix,2023,4,4,4,0,1.0,1.0,8
Batch ML,2023 :: Emilia Romagna Grand Prix,2023,16,10,10,0,1.0,0.625,9
Batch ML,2023 :: Italian Grand Prix,2023,1,1,1,0,1.0,1.0,10
Batch ML,2023 :: Japanese Grand Prix,2023,2,1,1,0,1.0,0.5,11
Batch ML,2023 :: Miami Grand Prix,2023,1,1,1,0,1.0,1.0,12
Batch ML,2023 :: Saudi Arabian Grand Prix,2023,42,8,7,1,0.875,0.19047619047619047,13
Batch ML,2023 :: Singapore Grand Prix,2023,2,1,1,0,1.0,0.5,14
Batch ML,2023 :: São Paulo Grand Prix,2023,1,1,1,0,1.0,1.0,15
Batch ML,2023 :: United States Grand Prix,2023,6,2,2,0,1.0,0.3333333333333333,16
Batch ML,2024 :: Austrian Grand Prix,2024,60,40,37,3,0.925,0.6666666666666666,17
Batch ML,2024 :: Azerbaijan Grand Prix,2024,2,0,0,0,,0.0,18
Batch ML,2024 :: Bahrain Grand Prix,2024,1,1,1,0,1.0,1.0,19
Batch ML,2024 :: Belgian Grand Prix,2024,10,8,8,0,1.0,0.8,20
Batch ML,2024 :: British Grand Prix,2024,2,1,1,0,1.0,0.5,21
Batch ML,2024 :: Dutch Grand Prix,2024,6,5,5,0,1.0,0.8333333333333334,22
Batch ML,2024 :: Emilia Romagna Grand Prix,2024,1,1,1,0,1.0,1.0,23
Batch ML,2024 :: Hungarian Grand Prix,2024,5,5,4,1,0.8,1.0,24
Batch ML,2024 :: Italian Grand Prix,2024,1,1,1,0,1.0,1.0,25
Batch ML,2024 :: Mexico City Grand Prix,2024,1,1,1,0,1.0,1.0,26
Batch ML,2024 :: Saudi Arabian Grand Prix,2024,4,4,3,1,0.75,1.0,27
Batch ML,2024 :: Singapore Grand Prix,2024,1,1,1,0,1.0,1.0,28
Batch ML,2024 :: Spanish Grand Prix,2024,37,21,21,0,1.0,0.5675675675675675,29
Batch ML,2024 :: São Paulo Grand Prix,2024,3,2,2,0,1.0,0.6666666666666666,30
Batch ML,2024 :: United States Grand Prix,2024,28,15,15,0,1.0,0.5357142857142857,31
Batch ML,2025 :: Austrian Grand Prix,2025,15,12,12,0,1.0,0.8,32
Batch ML,2025 :: Bahrain Grand Prix,2025,50,35,34,1,0.9714285714285714,0.7,33
Batch ML,2025 :: Belgian Grand Prix,2025,37,28,26,2,0.9285714285714286,0.7567567567567568,34
Batch ML,2025 :: British Grand Prix,2025,4,2,2,0,1.0,0.5,35
Batch ML,2025 :: Canadian Grand Prix,2025,8,4,4,0,1.0,0.5,36
Batch ML,2025 :: Dutch Grand Prix,2025,49,35,35,0,1.0,0.7142857142857143,37
Batch ML,2025 :: Emilia Romagna Grand Prix,2025,2,1,1,0,1.0,0.5,38
Batch ML,2025 :: French Grand Prix,2025,8,5,5,0,1.0,0.625,39
Batch ML,2025 :: Hungarian Grand Prix,2025,3,3,3,0,1.0,1.0,40
Batch ML,2025 :: Italian Grand Prix,2025,1,1,1,0,1.0,1.0,41
Batch ML,2025 :: Japanese Grand Prix,2025,1,1,1,0,1.0,1.0,42
Batch ML,2025 :: Mexico City Grand Prix,2025,5,4,3,1,0.75,0.8,43
Batch ML,2025 :: Miami Grand Prix,2025,1,1,1,0,1.0,1.0,44
Batch ML,2025 :: Saudi Arabian Grand Prix,2025,1,1,1,0,1.0,1.0,45
Batch ML,2025 :: Singapore Grand Prix,2025,4,3,3,0,1.0,0.75,46
Batch ML,2025 :: Spanish Grand Prix,2025,6,4,4,0,1.0,0.6666666666666666,47
Batch ML,2025 :: São Paulo Grand Prix,2025,3,3,3,0,1.0,1.0,48
Batch ML,2025 :: United States Grand Prix,2025,25,13,13,0,1.0,0.52,49
MOA,2022 :: Abu Dhabi Grand Prix,2022,19,2,2,0,1.0,0.10526315789473684,1
MOA,2022 :: Australian Grand Prix,2022,32,4,4,0,1.0,0.125,2
MOA,2022 :: Austrian Grand Prix,2022,13,8,8,0,1.0,0.6153846153846154,3
MOA,2022 :: Azerbaijan Grand Prix,2022,4,1,1,0,1.0,0.25,4
MOA,2022 :: Bahrain Grand Prix,2022,45,10,10,0,1.0,0.2222222222222222,5
MOA,2022 :: Belgian Grand Prix,2022,18,7,5,2,0.7142857142857143,0.3888888888888889,6
MOA,2022 :: British Grand Prix,2022,17,6,6,0,1.0,0.35294117647058826,7
MOA,2022 :: Canadian Grand Prix,2022,3,0,0,0,,0.0,8
MOA,2022 :: Dutch Grand Prix,2022,17,7,7,0,1.0,0.4117647058823529,9
MOA,2022 :: Emilia Romagna Grand Prix,2022,10,7,7,0,1.0,0.7,10
MOA,2022 :: French Grand Prix,2022,15,3,3,0,1.0,0.2,11
MOA,2022 :: Hungarian Grand Prix,2022,29,11,9,2,0.8181818181818182,0.3793103448275862,12
MOA,2022 :: Italian Grand Prix,2022,30,5,4,1,0.8,0.16666666666666666,13
MOA,2022 :: Mexico City Grand Prix,2022,14,3,3,0,1.0,0.21428571428571427,14
MOA,2022 :: Miami Grand Prix,2022,17,5,5,0,1.0,0.29411764705882354,15
MOA,2022 :: Monaco Grand Prix,2022,19,3,3,0,1.0,0.15789473684210525,16
MOA,2022 :: Saudi Arabian Grand Prix,2022,42,7,5,2,0.7142857142857143,0.16666666666666666,17
MOA,2022 :: Singapore Grand Prix,2022,27,1,0,1,0.0,0.037037037037037035,18
MOA,2022 :: Spanish Grand Prix,2022,28,8,7,1,0.875,0.2857142857142857,19
MOA,2022 :: São Paulo Grand Prix,2022,29,5,2,3,0.4,0.1724137931034483,20
MOA,2022 :: United States Grand Prix,2022,7,4,4,0,1.0,0.5714285714285714,21
MOA,2023 :: Abu Dhabi Grand Prix,2023,33,9,9,0,1.0,0.2727272727272727,22
MOA,2023 :: Australian Grand Prix,2023,49,6,1,5,0.16666666666666666,0.12244897959183673,23
MOA,2023 :: Austrian Grand Prix,2023,17,4,4,0,1.0,0.23529411764705882,24
MOA,2023 :: Azerbaijan Grand Prix,2023,55,6,6,0,1.0,0.10909090909090909,25
MOA,2023 :: Bahrain Grand Prix,2023,130,23,23,0,1.0,0.17692307692307693,26
MOA,2023 :: Belgian Grand Prix,2023,39,7,7,0,1.0,0.1794871794871795,27
MOA,2023 :: British Grand Prix,2023,20,7,7,0,1.0,0.35,28
MOA,2023 :: Canadian Grand Prix,2023,9,3,3,0,1.0,0.3333333333333333,29
MOA,2023 :: Dutch Grand Prix,2023,88,16,14,2,0.875,0.18181818181818182,30
MOA,2023 :: Emilia Romagna Grand Prix,2023,4,2,2,0,1.0,0.5,31
MOA,2023 :: French Grand Prix,2023,20,1,0,1,0.0,0.05,32
MOA,2023 :: Hungarian Grand Prix,2023,38,9,8,1,0.8888888888888888,0.23684210526315788,33
MOA,2023 :: Italian Grand Prix,2023,79,14,14,0,1.0,0.17721518987341772,34
MOA,2023 :: Japanese Grand Prix,2023,27,2,2,0,1.0,0.07407407407407407,35
MOA,2023 :: Mexico City Grand Prix,2023,22,4,4,0,1.0,0.18181818181818182,36
MOA,2023 :: Miami Grand Prix,2023,108,9,9,0,1.0,0.08333333333333333,37
MOA,2023 :: Monaco Grand Prix,2023,47,12,10,2,0.8333333333333334,0.2553191489361702,38
MOA,2023 :: Qatar Grand Prix,2023,13,5,2,3,0.4,0.38461538461538464,39
MOA,2023 :: Saudi Arabian Grand Prix,2023,33,8,8,0,1.0,0.24242424242424243,40
MOA,2023 :: Singapore Grand Prix,2023,9,1,0,1,0.0,0.1111111111111111,41
MOA,2023 :: Spanish Grand Prix,2023,36,19,19,0,1.0,0.5277777777777778,42
MOA,2023 :: São Paulo Grand Prix,2023,18,7,6,1,0.8571428571428571,0.3888888888888889,43
MOA,2023 :: United States Grand Prix,2023,39,11,11,0,1.0,0.28205128205128205,44
MOA,2024 :: Abu Dhabi Grand Prix,2024,100,26,22,4,0.8461538461538461,0.26,45
MOA,2024 :: Australian Grand Prix,2024,40,7,5,2,0.7142857142857143,0.175,46
MOA,2024 :: Austrian Grand Prix,2024,182,47,42,5,0.8936170212765957,0.25824175824175827,47
MOA,2024 :: Azerbaijan Grand Prix,2024,40,7,7,0,1.0,0.175,48
MOA,2024 :: Bahrain Grand Prix,2024,151,39,36,3,0.9230769230769231,0.2582781456953642,49
MOA,2024 :: Belgian Grand Prix,2024,121,29,24,5,0.8275862068965517,0.2396694214876033,50
MOA,2024 :: British Grand Prix,2024,61,14,13,1,0.9285714285714286,0.22950819672131148,51
MOA,2024 :: Canadian Grand Prix,2024,88,15,15,0,1.0,0.17045454545454544,52
MOA,2024 :: Chinese Grand Prix,2024,19,1,0,1,0.0,0.05263157894736842,53
MOA,2024 :: Dutch Grand Prix,2024,91,22,17,5,0.7727272727272727,0.24175824175824176,54
MOA,2024 :: Emilia Romagna Grand Prix,2024,51,7,6,1,0.8571428571428571,0.13725490196078433,55
MOA,2024 :: French Grand Prix,2024,22,4,3,1,0.75,0.18181818181818182,56
MOA,2024 :: Hungarian Grand Prix,2024,89,24,23,1,0.9583333333333334,0.2696629213483146,57
MOA,2024 :: Italian Grand Prix,2024,62,18,16,2,0.8888888888888888,0.2903225806451613,58
MOA,2024 :: Japanese Grand Prix,2024,83,11,11,0,1.0,0.13253012048192772,59
MOA,2024 :: Las Vegas Grand Prix,2024,41,11,8,3,0.7272727272727273,0.2682926829268293,60
MOA,2024 :: Mexico City Grand Prix,2024,90,18,18,0,1.0,0.2,61
MOA,2024 :: Miami Grand Prix,2024,97,20,20,0,1.0,0.20618556701030927,62
MOA,2024 :: Monaco Grand Prix,2024,56,9,9,0,1.0,0.16071428571428573,63
MOA,2024 :: Qatar Grand Prix,2024,50,13,8,5,0.6153846153846154,0.26,64
MOA,2024 :: Saudi Arabian Grand Prix,2024,75,15,14,1,0.9333333333333333,0.2,65
MOA,2024 :: Singapore Grand Prix,2024,33,9,7,2,0.7777777777777778,0.2727272727272727,66
MOA,2024 :: Spanish Grand Prix,2024,188,51,44,7,0.8627450980392157,0.2712765957446808,67
MOA,2024 :: São Paulo Grand Prix,2024,89,30,24,6,0.8,0.33707865168539325,68
MOA,2024 :: United States Grand Prix,2024,76,23,22,1,0.9565217391304348,0.3026315789473684,69
MOA,2025 :: Abu Dhabi Grand Prix,2025,249,57,48,9,0.8421052631578947,0.2289156626506024,70
MOA,2025 :: Australian Grand Prix,2025,102,30,23,7,0.7666666666666667,0.29411764705882354,71
MOA,2025 :: Austrian Grand Prix,2025,240,65,55,10,0.8461538461538461,0.2708333333333333,72
MOA,2025 :: Azerbaijan Grand Prix,2025,132,28,26,2,0.9285714285714286,0.21212121212121213,73
MOA,2025 :: Bahrain Grand Prix,2025,212,74,65,9,0.8783783783783784,0.3490566037735849,74
MOA,2025 :: Belgian Grand Prix,2025,168,55,44,11,0.8,0.3273809523809524,75
MOA,2025 :: British Grand Prix,2025,81,21,20,1,0.9523809523809523,0.25925925925925924,76
MOA,2025 :: Canadian Grand Prix,2025,164,33,31,2,0.9393939393939394,0.20121951219512196,77
MOA,2025 :: Chinese Grand Prix,2025,117,15,11,4,0.7333333333333333,0.1282051282051282,78
MOA,2025 :: Dutch Grand Prix,2025,153,45,40,5,0.8888888888888888,0.29411764705882354,79
MOA,2025 :: Emilia Romagna Grand Prix,2025,100,21,20,1,0.9523809523809523,0.21,80
MOA,2025 :: French Grand Prix,2025,50,7,4,3,0.5714285714285714,0.14,81
MOA,2025 :: Hungarian Grand Prix,2025,292,63,56,7,0.8888888888888888,0.21575342465753425,82
MOA,2025 :: Italian Grand Prix,2025,165,38,30,8,0.7894736842105263,0.23030303030303031,83
MOA,2025 :: Japanese Grand Prix,2025,122,31,30,1,0.967741935483871,0.2540983606557377,84
MOA,2025 :: Las Vegas Grand Prix,2025,87,24,19,5,0.7916666666666666,0.27586206896551724,85
MOA,2025 :: Mexico City Grand Prix,2025,205,37,32,5,0.8648648648648649,0.18048780487804877,86
MOA,2025 :: Miami Grand Prix,2025,137,33,31,2,0.9393939393939394,0.24087591240875914,87
MOA,2025 :: Monaco Grand Prix,2025,126,23,19,4,0.8260869565217391,0.18253968253968253,88
MOA,2025 :: Qatar Grand Prix,2025,116,22,17,5,0.7727272727272727,0.1896551724137931,89
MOA,2025 :: Saudi Arabian Grand Prix,2025,91,33,30,3,0.9090909090909091,0.3626373626373626,90
MOA,2025 :: Singapore Grand Prix,2025,89,25,21,4,0.84,0.2808988764044944,91
MOA,2025 :: Spanish Grand Prix,2025,238,69,61,8,0.8840579710144928,0.28991596638655465,92
MOA,2025 :: São Paulo Grand Prix,2025,139,35,33,2,0.9428571428571428,0.2517985611510791,93
MOA,2025 :: United States Grand Prix,2025,181,41,38,3,0.926829268292683,0.2265193370165746,94
