model,race,year,actionable,scored,tp,fp,precision,coverage,race_index
SDE,2024 :: Singapore Grand Prix,2024,52,3,1,2,0.3333333333333333,0.057692307692307696,68
SDE,2024 :: Spanish Grand Prix,2024,92,16,10,6,0.625,0.17391304347826086,69
SDE,2024 :: São Paulo Grand Prix,2024,112,18,12,6,0.6666666666666666,0.16071428571428573,70
SDE,2024 :: United States Grand Prix,2024,70,11,8,3,0.7272727272727273,0.15714285714285714,71
SDE,2025 :: Abu Dhabi Grand Prix,2025,60,20,15,5,0.75,0.3333333333333333,72
SDE,2025 :: Australian Grand Prix,2025,103,10,9,1,0.9,0.0970873786407767,73
SDE,2025 :: Austrian Grand Prix,2025,60,17,13,4,0.7647058823529411,0.2833333333333333,74
SDE,2025 :: Azerbaijan Grand Prix,2025,117,15,12,3,0.8,0.1282051282051282,75
SDE,2025 :: Bahrain Grand Prix,2025,62,31,26,5,0.8387096774193549,0.5,76
SDE,2025 :: Belgian Grand Prix,2025,64,24,16,8,0.6666666666666666,0.375,77
SDE,2025 :: British Grand Prix,2025,2,0,0,0,,0.0,78
SDE,2025 :: Canadian Grand Prix,2025,65,10,9,1,0.9,0.15384615384615385,79
SDE,2025 :: Chinese Grand Prix,2025,73,7,5,2,0.7142857142857143,0.0958904109589041,80
SDE,2025 :: Dutch Grand Prix,2025,36,17,15,2,0.8823529411764706,0.4722222222222222,81
SDE,2025 :: Emilia Romagna Grand Prix,2025,147,20,15,5,0.75,0.1360544217687075,82
SDE,2025 :: French Grand Prix,2025,38,3,2,1,0.6666666666666666,0.07894736842105263,83
SDE,2025 :: Hungarian Grand Prix,2025,128,27,21,6,0.7777777777777778,0.2109375,84
SDE,2025 :: Italian Grand Prix,2025,48,14,12,2,0.8571428571428571,0.2916666666666667,85
SDE,2025 :: Japanese Grand Prix,2025,46,5,5,0,1.0,0.10869565217391304,86
SDE,2025 :: Las Vegas Grand Prix,2025,96,23,18,5,0.782608695652174,0.23958333333333334,87
SDE,2025 :: Mexico City Grand Prix,2025,61,10,7,3,0.7,0.16393442622950818,88
SDE,2025 :: Miami Grand Prix,2025,38,8,6,2,0.75,0.21052631578947367,89
SDE,2025 :: Monaco Grand Prix,2025,77,10,6,4,0.6,0.12987012987012986,90
SDE,2025 :: Qatar Grand Prix,2025,40,9,6,3,0.6666666666666666,0.225,91
SDE,2025 :: Saudi Arabian Grand Prix,2025,18,4,4,0,1.0,0.2222222222222222,92
SDE,2025 :: Singapore Grand Prix,2025,52,5,2,3,0.4,0.09615384615384616,93
SDE,2025 :: Spanish Grand Prix,2025,92,18,12,6,0.6666666666666666,0.1956521739130435,94
SDE,2025 :: São Paulo Grand Prix,2025,113,21,14,7,0.6666666666666666,0.18584070796460178,95
SDE,2025 :: United States Grand Prix,2025,70,12,9,3,0.75,0.17142857142857143,96
Batch ML,2023 :: Australian Grand Prix,2023,8,5,5,0,1.0,0.625,1
Batch ML,2023 :: Austrian Grand Prix,2023,11,5,5,0,1.0,0.45454545454545453,2
Batch ML,2023 :: Azerbaijan Grand Prix,2023,2,1,1,0,1.0,0.5,3
Batch ML,2023 :: Bahrain Grand Prix,2023,14,8,8,0,1.0,0.5714285714285714,4
Batch ML,2023 :: Belgian Grand Prix,2023,3,2,1,1,0.5,0.6666666666666666,5
Batch ML,2023 :: Canadian Grand Prix,2023,1,1,1,0,1.0,1.0,6
Batch ML,2023 :: Dutch Grand Prix,2023,5,3,3,0,1.0,0.6,7
Batch ML,2023 :: Emilia Romagna Grand Prix,2023,13,8,8,0,1.0,0.6153846153846154,8
Batch ML,2023 :: Hungarian Grand Prix,2023,1,1,1,0,1.0,1.0,9
Batch ML,2023 :: Italian Grand Prix,2023,2,1,1,0,1.0,0.5,10
Batch ML,2023 :: Japanese Grand Prix,2023,7,3,3,0,1.0,0.42857142857142855,11
Batch ML,2023 :: Monaco Grand Prix,2023,3,2,2,0,1.0,0.6666666666666666,12
Batch ML,2023 :: Saudi Arabian Grand Prix,2023,26,8,7,1,0.875,0.3076923076923077,13
Batch ML,2023 :: Singapore Grand Prix,2023,2,1,1,0,1.0,0.5,14
Batch ML,2023 :: United States Grand Prix,2023,2,2,2,0,1.0,1.0,15
Batch ML,2024 :: Austrian Grand Prix,2024,39,28,27,1,0.9642857142857143,0.717948717948718,16
Batch ML,2024 :: Azerbaijan Grand Prix,2024,3,2,2,0,1.0,0.6666666666666666,17
Batch ML,2024 :: Bahrain Grand Prix,2024,3,3,3,0,1.0,1.0,18
Batch ML,2024 :: Belgian Grand Prix,2024,10,8,6,2,0.75,0.8,19
Batch ML,2024 :: British Grand Prix,2024,2,1,1,0,1.0,0.5,20
Batch ML,2024 :: Canadian Grand Prix,2024,4,3,3,0,1.0,0.75,21
Batch ML,2024 :: Dutch Grand Prix,2024,21,17,17,0,1.0,0.8095238095238095,22
Batch ML,2024 :: Emilia Romagna Grand Prix,2024,1,1,1,0,1.0,1.0,23
Batch ML,2024 :: French Grand Prix,2024,1,1,1,0,1.0,1.0,24
Batch ML,2024 :: Italian Grand Prix,2024,4,2,2,0,1.0,0.5,25
Batch ML,2024 :: Mexico City Grand Prix,2024,3,2,1,1,0.5,0.6666666666666666,26
Batch ML,2024 :: Monaco Grand Prix,2024,2,2,2,0,1.0,1.0,27
Batch ML,2024 :: Saudi Arabian Grand Prix,2024,7,4,3,1,0.75,0.5714285714285714,28
Batch ML,2024 :: Spanish Grand Prix,2024,38,22,21,1,0.9545454545454546,0.5789473684210527,29
Batch ML,2024 :: São Paulo Grand Prix,2024,1,1,1,0,1.0,1.0,30
Batch ML,2024 :: United States Grand Prix,2024,27,13,13,0,1.0,0.48148148148148145,31
Batch ML,2025 :: Abu Dhabi Grand Prix,2025,3,3,3,0,1.0,1.0,32
Batch ML,2025 :: Austrian Grand Prix,2025,14,11,11,0,1.0,0.7857142857142857,33
Batch ML,2025 :: Azerbaijan Grand Prix,2025,2,1,1,0,1.0,0.5,34
Batch ML,2025 :: Bahrain Grand Prix,2025,49,32,31,1,0.96875,0.6530612244897959,35
Batch ML,2025 :: Belgian Grand Prix,2025,35,30,28,2,0.9333333333333333,0.8571428571428571,36
Batch ML,2025 :: British Grand Prix,2025,1,0,0,0,,0.0,37
Batch ML,2025 :: Canadian Grand Prix,2025,5,3,3,0,1.0,0.6,38
Batch ML,2025 :: Dutch Grand Prix,2025,57,37,36,1,0.972972972972973,0.6491228070175439,39
Batch ML,2025 :: Emilia Romagna Grand Prix,2025,2,1,1,0,1.0,0.5,40
Batch ML,2025 :: French Grand Prix,2025,4,3,3,0,1.0,0.75,41
Batch ML,2025 :: Hungarian Grand Prix,2025,3,2,2,0,1.0,0.6666666666666666,42
Batch ML,2025 :: Italian Grand Prix,2025,2,1,1,0,1.0,0.5,43
Batch ML,2025 :: Japanese Grand Prix,2025,3,2,2,0,1.0,0.6666666666666666,44
Batch ML,2025 :: Mexico City Grand Prix,2025,9,6,5,1,0.8333333333333334,0.6666666666666666,45
Batch ML,2025 :: Miami Grand Prix,2025,1,1,1,0,1.0,1.0,46
Batch ML,2025 :: Singapore Grand Prix,2025,2,2,2,0,1.0,1.0,47
Batch ML,2025 :: Spanish Grand Prix,2025,7,5,5,0,1.0,0.7142857142857143,48
Batch ML,2025 :: São Paulo Grand Prix,2025,1,1,1,0,1.0,1.0,49
Batch ML,2025 :: United States Grand Prix,2025,29,13,13,0,1.0,0.4482758620689655,50
MOA,2022 :: Abu Dhabi Grand Prix,2022,42,5,3,2,0.6,0.11904761904761904,1
MOA,2022 :: Australian Grand Prix,2022,7,5,5,0,1.0,0.7142857142857143,2
MOA,2022 :: Austrian Grand Prix,2022,24,7,7,0,1.0,0.2916666666666667,3
MOA,2022 :: Azerbaijan Grand Prix,2022,5,2,2,0,1.0,0.4,4
MOA,2022 :: Bahrain Grand Prix,2022,168,22,18,4,0.8181818181818182,0.13095238095238096,5
MOA,2022 :: Belgian Grand Prix,2022,8,2,2,0,1.0,0.25,6
MOA,2022 :: British Grand Prix,2022,6,3,3,0,1.0,0.5,7
MOA,2022 :: Canadian Grand Prix,2022,2,1,1,0,1.0,0.5,8
MOA,2022 :: Dutch Grand Prix,2022,34,8,7,1,0.875,0.23529411764705882,9
MOA,2022 :: Emilia Romagna Grand Prix,2022,9,6,6,0,1.0,0.6666666666666666,10
MOA,2022 :: French Grand Prix,2022,1,1,1,0,1.0,1.0,11
MOA,2022 :: Hungarian Grand Prix,2022,7,5,5,0,1.0,0.7142857142857143,12
MOA,2022 :: Italian Grand Prix,2022,8,4,4,0,1.0,0.5,13
MOA,2022 :: Mexico City Grand Prix,2022,26,6,5,1,0.8333333333333334,0.23076923076923078,14
MOA,2022 :: Miami Grand Prix,2022,16,1,1,0,1.0,0.0625,15
MOA,2022 :: Monaco Grand Prix,2022,4,1,0,1,0.0,0.25,16
MOA,2022 :: Saudi Arabian Grand Prix,2022,17,6,5,1,0.8333333333333334,0.35294117647058826,17
MOA,2022 :: Singapore Grand Prix,2022,14,0,0,0,,0.0,18
MOA,2022 :: Spanish Grand Prix,2022,27,4,4,0,1.0,0.14814814814814814,19
MOA,2022 :: São Paulo Grand Prix,2022,30,4,2,2,0.5,0.13333333333333333,20
MOA,2022 :: United States Grand Prix,2022,17,8,6,2,0.75,0.47058823529411764,21
MOA,2023 :: Abu Dhabi Grand Prix,2023,80,10,10,0,1.0,0.125,22
MOA,2023 :: Australian Grand Prix,2023,23,6,4,2,0.6666666666666666,0.2608695652173913,23
MOA,2023 :: Austrian Grand Prix,2023,30,8,7,1,0.875,0.26666666666666666,24
MOA,2023 :: Azerbaijan Grand Prix,2023,18,5,5,0,1.0,0.2777777777777778,25
MOA,2023 :: Bahrain Grand Prix,2023,71,18,15,3,0.8333333333333334,0.2535211267605634,26
MOA,2023 :: Belgian Grand Prix,2023,17,7,6,1,0.8571428571428571,0.4117647058823529,27
MOA,2023 :: British Grand Prix,2023,18,5,4,1,0.8,0.2777777777777778,28
MOA,2023 :: Canadian Grand Prix,2023,68,10,10,0,1.0,0.14705882352941177,29
MOA,2023 :: Dutch Grand Prix,2023,53,14,11,3,0.7857142857142857,0.2641509433962264,30
MOA,2023 :: Emilia Romagna Grand Prix,2023,20,2,2,0,1.0,0.1,31
MOA,2023 :: French Grand Prix,2023,29,4,3,1,0.75,0.13793103448275862,32
MOA,2023 :: Hungarian Grand Prix,2023,78,10,10,0,1.0,0.1282051282051282,33
MOA,2023 :: Italian Grand Prix,2023,24,7,6,1,0.8571428571428571,0.2916666666666667,34
MOA,2023 :: Japanese Grand Prix,2023,28,4,4,0,1.0,0.14285714285714285,35
MOA,2023 :: Las Vegas Grand Prix,2023,6,1,1,0,1.0,0.16666666666666666,36
MOA,2023 :: Mexico City Grand Prix,2023,23,8,7,1,0.875,0.34782608695652173,37
MOA,2023 :: Miami Grand Prix,2023,51,4,4,0,1.0,0.0784313725490196,38
MOA,2023 :: Monaco Grand Prix,2023,23,6,6,0,1.0,0.2608695652173913,39
MOA,2023 :: Qatar Grand Prix,2023,24,6,2,4,0.3333333333333333,0.25,40
MOA,2023 :: Saudi Arabian Grand Prix,2023,18,4,4,0,1.0,0.2222222222222222,41
MOA,2023 :: Singapore Grand Prix,2023,41,9,7,2,0.7777777777777778,0.21951219512195122,42
MOA,2023 :: Spanish Grand Prix,2023,64,11,11,0,1.0,0.171875,43
MOA,2023 :: São Paulo Grand Prix,2023,100,16,12,4,0.75,0.16,44
MOA,2023 :: United States Grand Prix,2023,66,19,15,4,0.7894736842105263,0.2878787878787879,45
MOA,2024 :: Abu Dhabi Grand Prix,2024,99,23,19,4,0.8260869565217391,0.23232323232323232,46
MOA,2024 :: Australian Grand Prix,2024,51,8,7,1,0.875,0.1568627450980392,47
MOA,2024 :: Austrian Grand Prix,2024,176,44,42,2,0.9545454545454546,0.25,48
MOA,2024 :: Azerbaijan Grand Prix,2024,87,13,13,0,1.0,0.14942528735632185,49
MOA,2024 :: Bahrain Grand Prix,2024,100,42,36,6,0.8571428571428571,0.42,50
MOA,2024 :: Belgian Grand Prix,2024,84,30,24,6,0.8,0.35714285714285715,51
MOA,2024 :: British Grand Prix,2024,73,19,18,1,0.9473684210526315,0.2602739726027397,52
MOA,2024 :: Canadian Grand Prix,2024,53,11,11,0,1.0,0.20754716981132076,53
MOA,2024 :: Chinese Grand Prix,2024,30,2,2,0,1.0,0.06666666666666667,54
MOA,2024 :: Dutch Grand Prix,2024,106,31,26,5,0.8387096774193549,0.29245283018867924,55
MOA,2024 :: Emilia Romagna Grand Prix,2024,50,8,8,0,1.0,0.16,56
MOA,2024 :: French Grand Prix,2024,13,4,3,1,0.75,0.3076923076923077,57
MOA,2024 :: Hungarian Grand Prix,2024,131,25,24,1,0.96,0.19083969465648856,58
MOA,2024 :: Italian Grand Prix,2024,137,24,21,3,0.875,0.17518248175182483,59
MOA,2024 :: Japanese Grand Prix,2024,41,13,12,1,0.9230769230769231,0.3170731707317073,60
MOA,2024 :: Las Vegas Grand Prix,2024,95,18,15,3,0.8333333333333334,0.18947368421052632,61
MOA,2024 :: Mexico City Grand Prix,2024,128,26,24,2,0.9230769230769231,0.203125,62
MOA,2024 :: Miami Grand Prix,2024,97,20,17,3,0.85,0.20618556701030927,63
MOA,2024 :: Monaco Grand Prix,2024,26,14,13,1,0.9285714285714286,0.5384615384615384,64
MOA,2024 :: Qatar Grand Prix,2024,69,8,6,2,0.75,0.11594202898550725,65
MOA,2024 :: Saudi Arabian Grand Prix,2024,56,15,15,0,1.0,0.26785714285714285,66
MOA,2024 :: Singapore Grand Prix,2024,75,17,16,1,0.9411764705882353,0.22666666666666666,67
MOA,2024 :: Spanish Grand Prix,2024,127,39,34,5,0.8717948717948718,0.30708661417322836,68
MOA,2024 :: São Paulo Grand Prix,2024,48,11,11,0,1.0,0.22916666666666666,69
MOA,2024 :: United States Grand Prix,2024,70,32,26,6,0.8125,0.45714285714285713,70
MOA,2025 :: Abu Dhabi Grand Prix,2025,73,23,19,4,0.8260869565217391,0.3150684931506849,71
MOA,2025 :: Australian Grand Prix,2025,149,29,24,5,0.8275862068965517,0.19463087248322147,72
MOA,2025 :: Austrian Grand Prix,2025,53,32,31,1,0.96875,0.6037735849056604,73
MOA,2025 :: Azerbaijan Grand Prix,2025,24,5,4,1,0.8,0.20833333333333334,74
MOA,2025 :: Bahrain Grand Prix,2025,260,93,83,10,0.8924731182795699,0.3576923076923077,75
MOA,2025 :: Belgian Grand Prix,2025,16,10,9,1,0.9,0.625,76
MOA,2025 :: British Grand Prix,2025,25,7,7,0,1.0,0.28,77
MOA,2025 :: Canadian Grand Prix,2025,95,28,28,0,1.0,0.29473684210526313,78
MOA,2025 :: Chinese Grand Prix,2025,30,6,4,2,0.6666666666666666,0.2,79
MOA,2025 :: Dutch Grand Prix,2025,58,23,20,3,0.8695652173913043,0.39655172413793105,80
MOA,2025 :: Emilia Romagna Grand Prix,2025,46,15,15,0,1.0,0.32608695652173914,81
MOA,2025 :: French Grand Prix,2025,7,5,5,0,1.0,0.7142857142857143,82
MOA,2025 :: Hungarian Grand Prix,2025,45,18,16,2,0.8888888888888888,0.4,83
MOA,2025 :: Italian Grand Prix,2025,57,22,22,0,1.0,0.38596491228070173,84
MOA,2025 :: Japanese Grand Prix,2025,101,24,21,3,0.875,0.2376237623762376,85
MOA,2025 :: Las Vegas Grand Prix,2025,14,6,4,2,0.6666666666666666,0.42857142857142855,86
MOA,2025 :: Mexico City Grand Prix,2025,32,21,19,2,0.9047619047619048,0.65625,87
MOA,2025 :: Miami Grand Prix,2025,79,31,30,1,0.967741935483871,0.3924050632911392,88
MOA,2025 :: Monaco Grand Prix,2025,181,42,38,4,0.9047619047619048,0.23204419889502761,89
MOA,2025 :: Qatar Grand Prix,2025,35,13,12,1,0.9230769230769231,0.37142857142857144,90
MOA,2025 :: Saudi Arabian Grand Prix,2025,149,38,34,4,0.8947368421052632,0.2550335570469799,91
MOA,2025 :: Singapore Grand Prix,2025,30,13,12,1,0.9230769230769231,0.43333333333333335,92
MOA,2025 :: Spanish Grand Prix,2025,69,29,28,1,0.9655172413793104,0.42028985507246375,93
MOA,2025 :: São Paulo Grand Prix,2025,31,14,14,0,1.0,0.45161290322580644,94
MOA,2025 :: United States Grand Prix,2025,65,30,29,1,0.9666666666666667,0.46153846153846156,95
