model,race,year,actionable,scored,tp,fp,precision,coverage,race_index
SDE,2024 :: Singapore Grand Prix,2024,52,3,1,2,0.3333333333333333,0.057692307692307696,68
SDE,2024 :: Spanish Grand Prix,2024,92,16,10,6,0.625,0.17391304347826086,69
SDE,2024 :: São Paulo Grand Prix,2024,112,18,12,6,0.6666666666666666,0.16071428571428573,70
SDE,2024 :: United States Grand Prix,2024,70,11,8,3,0.7272727272727273,0.15714285714285714,71
SDE,2025 :: Abu Dhabi Grand Prix,2025,60,20,15,5,0.75,0.3333333333333333,72
SDE,2025 :: Australian Grand Prix,2025,103,10,9,1,0.9,0.0970873786407767,73
SDE,2025 :: Austrian Grand Prix,2025,60,17,13,4,0.7647058823529411,0.2833333333333333,74
SDE,2025 :: Azerbaijan Grand Prix,2025,117,15,12,3,0.8,0.1282051282051282,75
SDE,2025 :: Bahrain Grand Prix,2025,62,31,26,5,0.8387096774193549,0.5,76
SDE,2025 :: Belgian Grand Prix,2025,64,24,16,8,0.6666666666666666,0.375,77
SDE,2025 :: British Grand Prix,2025,2,0,0,0,,0.0,78
SDE,2025 :: Canadian Grand Prix,2025,65,10,9,1,0.9,0.15384615384615385,79
SDE,2025 :: Chinese Grand Prix,2025,73,7,5,2,0.7142857142857143,0.0958904109589041,80
SDE,2025 :: Dutch Grand Prix,2025,36,17,15,2,0.8823529411764706,0.4722222222222222,81
SDE,2025 :: Emilia Romagna Grand Prix,2025,147,20,15,5,0.75,0.1360544217687075,82
SDE,2025 :: French Grand Prix,2025,38,3,2,1,0.6666666666666666,0.07894736842105263,83
SDE,2025 :: Hungarian Grand Prix,2025,128,27,21,6,0.7777777777777778,0.2109375,84
SDE,2025 :: Italian Grand Prix,2025,48,14,12,2,0.8571428571428571,0.2916666666666667,85
SDE,2025 :: Japanese Grand Prix,2025,46,5,5,0,1.0,0.10869565217391304,86
SDE,2025 :: Las Vegas Grand Prix,2025,96,23,18,5,0.782608695652174,0.23958333333333334,87
SDE,2025 :: Mexico City Grand Prix,2025,61,10,7,3,0.7,0.16393442622950818,88
SDE,2025 :: Miami Grand Prix,2025,38,8,6,2,0.75,0.21052631578947367,89
SDE,2025 :: Monaco Grand Prix,2025,77,10,6,4,0.6,0.12987012987012986,90
SDE,2025 :: Qatar Grand Prix,2025,40,9,6,3,0.6666666666666666,0.225,91
SDE,2025 :: Saudi Arabian Grand Prix,2025,18,4,4,0,1.0,0.2222222222222222,92
SDE,2025 :: Singapore Grand Prix,2025,52,5,2,3,0.4,0.09615384615384616,93
SDE,2025 :: Spanish Grand Prix,2025,92,18,12,6,0.6666666666666666,0.1956521739130435,94
SDE,2025 :: São Paulo Grand Prix,2025,113,21,14,7,0.6666666666666666,0.18584070796460178,95
SDE,2025 :: United States Grand Prix,2025,70,12,9,3,0.75,0.17142857142857143,96
Batch ML,2023 :: Australian Grand Prix,2023,3,2,2,0,1.0,0.6666666666666666,1
Batch ML,2023 :: Austrian Grand Prix,2023,10,5,5,0,1.0,0.5,2
Batch ML,2023 :: Bahrain Grand Prix,2023,9,6,6,0,1.0,0.6666666666666666,3
Batch ML,2023 :: Belgian Grand Prix,2023,4,2,1,1,0.5,0.5,4
Batch ML,2023 :: Dutch Grand Prix,2023,2,2,2,0,1.0,1.0,5
Batch ML,2023 :: Emilia Romagna Grand Prix,2023,3,2,2,0,1.0,0.6666666666666666,6
Batch ML,2023 :: Hungarian Grand Prix,2023,2,1,1,0,1.0,0.5,7
Batch ML,2023 :: Italian Grand Prix,2023,2,1,1,0,1.0,0.5,8
Batch ML,2023 :: Japanese Grand Prix,2023,1,1,1,0,1.0,1.0,9
Batch ML,2023 :: Monaco Grand Prix,2023,3,2,2,0,1.0,0.6666666666666666,10
Batch ML,2023 :: Saudi Arabian Grand Prix,2023,6,3,2,1,0.6666666666666666,0.5,11
Batch ML,2023 :: United States Grand Prix,2023,1,1,1,0,1.0,1.0,12
Batch ML,2024 :: Austrian Grand Prix,2024,31,26,23,3,0.8846153846153846,0.8387096774193549,13
Batch ML,2024 :: Belgian Grand Prix,2024,5,4,4,0,1.0,0.8,14
Batch ML,2024 :: British Grand Prix,2024,4,3,3,0,1.0,0.75,15
Batch ML,2024 :: Dutch Grand Prix,2024,1,1,1,0,1.0,1.0,16
Batch ML,2024 :: Emilia Romagna Grand Prix,2024,1,1,1,0,1.0,1.0,17
Batch ML,2024 :: Hungarian Grand Prix,2024,7,7,7,0,1.0,1.0,18
Batch ML,2024 :: Italian Grand Prix,2024,4,3,3,0,1.0,0.75,19
Batch ML,2024 :: Mexico City Grand Prix,2024,1,1,1,0,1.0,1.0,20
Batch ML,2024 :: Spanish Grand Prix,2024,11,7,7,0,1.0,0.6363636363636364,21
Batch ML,2024 :: United States Grand Prix,2024,23,12,12,0,1.0,0.5217391304347826,22
Batch ML,2025 :: Austrian Grand Prix,2025,4,2,2,0,1.0,0.5,23
Batch ML,2025 :: Bahrain Grand Prix,2025,31,24,24,0,1.0,0.7741935483870968,24
Batch ML,2025 :: Belgian Grand Prix,2025,7,6,6,0,1.0,0.8571428571428571,25
Batch ML,2025 :: British Grand Prix,2025,2,1,1,0,1.0,0.5,26
Batch ML,2025 :: Dutch Grand Prix,2025,9,8,8,0,1.0,0.8888888888888888,27
Batch ML,2025 :: Emilia Romagna Grand Prix,2025,2,1,1,0,1.0,0.5,28
Batch ML,2025 :: Hungarian Grand Prix,2025,2,2,2,0,1.0,1.0,29
Batch ML,2025 :: Japanese Grand Prix,2025,1,1,1,0,1.0,1.0,30
Batch ML,2025 :: Mexico City Grand Prix,2025,10,8,7,1,0.875,0.8,31
Batch ML,2025 :: Saudi Arabian Grand Prix,2025,1,1,1,0,1.0,1.0,32
Batch ML,2025 :: Singapore Grand Prix,2025,1,1,1,0,1.0,1.0,33
Batch ML,2025 :: Spanish Grand Prix,2025,4,2,2,0,1.0,0.5,34
Batch ML,2025 :: United States Grand Prix,2025,7,5,5,0,1.0,0.7142857142857143,35
MOA,2022 :: Abu Dhabi Grand Prix,2022,15,2,2,0,1.0,0.13333333333333333,1
MOA,2022 :: Australian Grand Prix,2022,33,6,6,0,1.0,0.18181818181818182,2
MOA,2022 :: Austrian Grand Prix,2022,34,8,7,1,0.875,0.23529411764705882,3
MOA,2022 :: Azerbaijan Grand Prix,2022,5,1,1,0,1.0,0.2,4
MOA,2022 :: Bahrain Grand Prix,2022,116,17,15,2,0.8823529411764706,0.14655172413793102,5
MOA,2022 :: Belgian Grand Prix,2022,12,4,2,2,0.5,0.3333333333333333,6
MOA,2022 :: British Grand Prix,2022,20,2,1,1,0.5,0.1,7
MOA,2022 :: Canadian Grand Prix,2022,6,4,4,0,1.0,0.6666666666666666,8
MOA,2022 :: Dutch Grand Prix,2022,71,8,5,3,0.625,0.11267605633802817,9
MOA,2022 :: Emilia Romagna Grand Prix,2022,13,6,6,0,1.0,0.46153846153846156,10
MOA,2022 :: French Grand Prix,2022,29,3,3,0,1.0,0.10344827586206896,11
MOA,2022 :: Hungarian Grand Prix,2022,15,6,5,1,0.8333333333333334,0.4,12
MOA,2022 :: Italian Grand Prix,2022,21,6,5,1,0.8333333333333334,0.2857142857142857,13
MOA,2022 :: Mexico City Grand Prix,2022,6,4,4,0,1.0,0.6666666666666666,14
MOA,2022 :: Miami Grand Prix,2022,18,3,2,1,0.6666666666666666,0.16666666666666666,15
MOA,2022 :: Monaco Grand Prix,2022,3,2,2,0,1.0,0.6666666666666666,16
MOA,2022 :: Saudi Arabian Grand Prix,2022,43,5,4,1,0.8,0.11627906976744186,17
MOA,2022 :: Singapore Grand Prix,2022,12,1,0,1,0.0,0.08333333333333333,18
MOA,2022 :: Spanish Grand Prix,2022,11,7,7,0,1.0,0.6363636363636364,19
MOA,2022 :: São Paulo Grand Prix,2022,6,3,2,1,0.6666666666666666,0.5,20
MOA,2022 :: United States Grand Prix,2022,17,10,8,2,0.8,0.5882352941176471,21
MOA,2023 :: Abu Dhabi Grand Prix,2023,37,16,15,1,0.9375,0.43243243243243246,22
MOA,2023 :: Australian Grand Prix,2023,6,2,1,1,0.5,0.3333333333333333,23
MOA,2023 :: Austrian Grand Prix,2023,36,12,12,0,1.0,0.3333333333333333,24
MOA,2023 :: Azerbaijan Grand Prix,2023,45,10,7,3,0.7,0.2222222222222222,25
MOA,2023 :: Bahrain Grand Prix,2023,65,18,17,1,0.9444444444444444,0.27692307692307694,26
MOA,2023 :: Belgian Grand Prix,2023,28,8,5,3,0.625,0.2857142857142857,27
MOA,2023 :: British Grand Prix,2023,17,6,6,0,1.0,0.35294117647058826,28
MOA,2023 :: Canadian Grand Prix,2023,29,6,6,0,1.0,0.20689655172413793,29
MOA,2023 :: Dutch Grand Prix,2023,66,12,8,4,0.6666666666666666,0.18181818181818182,30
MOA,2023 :: Emilia Romagna Grand Prix,2023,19,3,2,1,0.6666666666666666,0.15789473684210525,31
MOA,2023 :: French Grand Prix,2023,9,2,1,1,0.5,0.2222222222222222,32
MOA,2023 :: Hungarian Grand Prix,2023,56,17,16,1,0.9411764705882353,0.30357142857142855,33
MOA,2023 :: Italian Grand Prix,2023,76,13,11,2,0.8461538461538461,0.17105263157894737,34
MOA,2023 :: Japanese Grand Prix,2023,7,2,2,0,1.0,0.2857142857142857,35
MOA,2023 :: Las Vegas Grand Prix,2023,8,4,3,1,0.75,0.5,36
MOA,2023 :: Mexico City Grand Prix,2023,27,4,4,0,1.0,0.14814814814814814,37
MOA,2023 :: Miami Grand Prix,2023,62,11,11,0,1.0,0.1774193548387097,38
MOA,2023 :: Monaco Grand Prix,2023,18,6,5,1,0.8333333333333334,0.3333333333333333,39
MOA,2023 :: Qatar Grand Prix,2023,3,0,0,0,,0.0,40
MOA,2023 :: Saudi Arabian Grand Prix,2023,27,14,13,1,0.9285714285714286,0.5185185185185185,41
MOA,2023 :: Singapore Grand Prix,2023,1,0,0,0,,0.0,42
MOA,2023 :: Spanish Grand Prix,2023,75,21,21,0,1.0,0.28,43
MOA,2023 :: São Paulo Grand Prix,2023,25,5,4,1,0.8,0.2,44
MOA,2023 :: United States Grand Prix,2023,70,30,30,0,1.0,0.42857142857142855,45
MOA,2024 :: Abu Dhabi Grand Prix,2024,80,29,25,4,0.8620689655172413,0.3625,46
MOA,2024 :: Australian Grand Prix,2024,53,11,10,1,0.9090909090909091,0.20754716981132076,47
MOA,2024 :: Austrian Grand Prix,2024,161,48,45,3,0.9375,0.2981366459627329,48
MOA,2024 :: Azerbaijan Grand Prix,2024,41,15,11,4,0.7333333333333333,0.36585365853658536,49
MOA,2024 :: Bahrain Grand Prix,2024,78,37,35,2,0.9459459459459459,0.47435897435897434,50
MOA,2024 :: Belgian Grand Prix,2024,66,29,26,3,0.896551724137931,0.4393939393939394,51
MOA,2024 :: British Grand Prix,2024,70,15,15,0,1.0,0.21428571428571427,52
MOA,2024 :: Canadian Grand Prix,2024,116,17,16,1,0.9411764705882353,0.14655172413793102,53
MOA,2024 :: Chinese Grand Prix,2024,38,10,5,5,0.5,0.2631578947368421,54
MOA,2024 :: Dutch Grand Prix,2024,132,39,34,5,0.8717948717948718,0.29545454545454547,55
MOA,2024 :: Emilia Romagna Grand Prix,2024,48,10,9,1,0.9,0.20833333333333334,56
MOA,2024 :: French Grand Prix,2024,10,3,3,0,1.0,0.3,57
MOA,2024 :: Hungarian Grand Prix,2024,91,31,28,3,0.9032258064516129,0.34065934065934067,58
MOA,2024 :: Italian Grand Prix,2024,71,21,19,2,0.9047619047619048,0.29577464788732394,59
MOA,2024 :: Japanese Grand Prix,2024,73,14,13,1,0.9285714285714286,0.1917808219178082,60
MOA,2024 :: Las Vegas Grand Prix,2024,73,15,12,3,0.8,0.2054794520547945,61
MOA,2024 :: Mexico City Grand Prix,2024,43,7,6,1,0.8571428571428571,0.16279069767441862,62
MOA,2024 :: Miami Grand Prix,2024,84,20,18,2,0.9,0.23809523809523808,63
MOA,2024 :: Monaco Grand Prix,2024,113,21,19,2,0.9047619047619048,0.18584070796460178,64
MOA,2024 :: Qatar Grand Prix,2024,44,12,11,1,0.9166666666666666,0.2727272727272727,65
MOA,2024 :: Saudi Arabian Grand Prix,2024,70,15,14,1,0.9333333333333333,0.21428571428571427,66
MOA,2024 :: Singapore Grand Prix,2024,22,4,2,2,0.5,0.18181818181818182,67
MOA,2024 :: Spanish Grand Prix,2024,141,46,43,3,0.9347826086956522,0.3262411347517731,68
MOA,2024 :: São Paulo Grand Prix,2024,66,17,16,1,0.9411764705882353,0.25757575757575757,69
MOA,2024 :: United States Grand Prix,2024,73,22,20,2,0.9090909090909091,0.3013698630136986,70
MOA,2025 :: Abu Dhabi Grand Prix,2025,99,41,33,8,0.8048780487804879,0.41414141414141414,71
MOA,2025 :: Australian Grand Prix,2025,67,26,25,1,0.9615384615384616,0.3880597014925373,72
MOA,2025 :: Austrian Grand Prix,2025,191,72,71,1,0.9861111111111112,0.3769633507853403,73
MOA,2025 :: Azerbaijan Grand Prix,2025,81,26,21,5,0.8076923076923077,0.32098765432098764,74
MOA,2025 :: Bahrain Grand Prix,2025,119,55,50,5,0.9090909090909091,0.46218487394957986,75
MOA,2025 :: Belgian Grand Prix,2025,63,27,25,2,0.9259259259259259,0.42857142857142855,76
MOA,2025 :: British Grand Prix,2025,94,25,24,1,0.96,0.26595744680851063,77
MOA,2025 :: Canadian Grand Prix,2025,148,33,33,0,1.0,0.22297297297297297,78
MOA,2025 :: Chinese Grand Prix,2025,55,15,10,5,0.6666666666666666,0.2727272727272727,79
MOA,2025 :: Dutch Grand Prix,2025,135,51,47,4,0.9215686274509803,0.37777777777777777,80
MOA,2025 :: Emilia Romagna Grand Prix,2025,50,15,15,0,1.0,0.3,81
MOA,2025 :: French Grand Prix,2025,10,3,3,0,1.0,0.3,82
MOA,2025 :: Hungarian Grand Prix,2025,167,55,53,2,0.9636363636363636,0.32934131736526945,83
MOA,2025 :: Italian Grand Prix,2025,70,26,26,0,1.0,0.37142857142857144,84
MOA,2025 :: Japanese Grand Prix,2025,76,25,22,3,0.88,0.32894736842105265,85
MOA,2025 :: Las Vegas Grand Prix,2025,70,19,17,2,0.8947368421052632,0.2714285714285714,86
MOA,2025 :: Mexico City Grand Prix,2025,63,14,12,2,0.8571428571428571,0.2222222222222222,87
MOA,2025 :: Miami Grand Prix,2025,61,24,24,0,1.0,0.39344262295081966,88
MOA,2025 :: Monaco Grand Prix,2025,63,24,22,2,0.9166666666666666,0.38095238095238093,89
MOA,2025 :: Qatar Grand Prix,2025,90,30,25,5,0.8333333333333334,0.3333333333333333,90
MOA,2025 :: Saudi Arabian Grand Prix,2025,76,23,22,1,0.9565217391304348,0.3026315789473684,91
MOA,2025 :: Singapore Grand Prix,2025,59,14,12,2,0.8571428571428571,0.23728813559322035,92
MOA,2025 :: Spanish Grand Prix,2025,183,58,56,2,0.9655172413793104,0.31693989071038253,93
MOA,2025 :: São Paulo Grand Prix,2025,85,24,24,0,1.0,0.2823529411764706,94
MOA,2025 :: United States Grand Prix,2025,88,42,38,4,0.9047619047619048,0.4772727272727273,95
