model,race,year,actionable,scored,tp,fp,precision,coverage,race_index
SDE,2024 :: Singapore Grand Prix,2024,52,3,1,2,0.3333333333333333,0.057692307692307696,68
SDE,2024 :: Spanish Grand Prix,2024,92,16,10,6,0.625,0.17391304347826086,69
SDE,2024 :: São Paulo Grand Prix,2024,112,18,12,6,0.6666666666666666,0.16071428571428573,70
SDE,2024 :: United States Grand Prix,2024,70,11,8,3,0.7272727272727273,0.15714285714285714,71
SDE,2025 :: Abu Dhabi Grand Prix,2025,60,20,15,5,0.75,0.3333333333333333,72
SDE,2025 :: Australian Grand Prix,2025,103,10,9,1,0.9,0.0970873786407767,73
SDE,2025 :: Austrian Grand Prix,2025,60,17,13,4,0.7647058823529411,0.2833333333333333,74
SDE,2025 :: Azerbaijan Grand Prix,2025,117,15,12,3,0.8,0.1282051282051282,75
SDE,2025 :: Bahrain Grand Prix,2025,62,31,26,5,0.8387096774193549,0.5,76
SDE,2025 :: Belgian Grand Prix,2025,64,24,16,8,0.6666666666666666,0.375,77
SDE,2025 :: British Grand Prix,2025,2,0,0,0,,0.0,78
SDE,2025 :: Canadian Grand Prix,2025,65,10,9,1,0.9,0.15384615384615385,79
SDE,2025 :: Chinese Grand Prix,2025,73,7,5,2,0.7142857142857143,0.0958904109589041,80
SDE,2025 :: Dutch Grand Prix,2025,36,17,15,2,0.8823529411764706,0.4722222222222222,81
SDE,2025 :: Emilia Romagna Grand Prix,2025,147,20,15,5,0.75,0.1360544217687075,82
SDE,2025 :: French Grand Prix,2025,38,3,2,1,0.6666666666666666,0.07894736842105263,83
SDE,2025 :: Hungarian Grand Prix,2025,128,27,21,6,0.7777777777777778,0.2109375,84
SDE,2025 :: Italian Grand Prix,2025,48,14,12,2,0.8571428571428571,0.2916666666666667,85
SDE,2025 :: Japanese Grand Prix,2025,46,5,5,0,1.0,0.10869565217391304,86
SDE,2025 :: Las Vegas Grand Prix,2025,96,23,18,5,0.782608695652174,0.23958333333333334,87
SDE,2025 :: Mexico City Grand Prix,2025,61,10,7,3,0.7,0.16393442622950818,88
SDE,2025 :: Miami Grand Prix,2025,38,8,6,2,0.75,0.21052631578947367,89
SDE,2025 :: Monaco Grand Prix,2025,77,10,6,4,0.6,0.12987012987012986,90
SDE,2025 :: Qatar Grand Prix,2025,40,9,6,3,0.6666666666666666,0.225,91
SDE,2025 :: Saudi Arabian Grand Prix,2025,18,4,4,0,1.0,0.2222222222222222,92
SDE,2025 :: Singapore Grand Prix,2025,52,5,2,3,0.4,0.09615384615384616,93
SDE,2025 :: Spanish Grand Prix,2025,92,18,12,6,0.6666666666666666,0.1956521739130435,94
SDE,2025 :: São Paulo Grand Prix,2025,113,21,14,7,0.6666666666666666,0.18584070796460178,95
SDE,2025 :: United States Grand Prix,2025,70,12,9,3,0.75,0.17142857142857143,96
Batch ML,2023 :: Abu Dhabi Grand Prix,2023,2,2,2,0,1.0,1.0,1
Batch ML,2023 :: Australian Grand Prix,2023,9,4,4,0,1.0,0.4444444444444444,2
Batch ML,2023 :: Bahrain Grand Prix,2023,15,9,9,0,1.0,0.6,3
Batch ML,2023 :: Belgian Grand Prix,2023,3,2,1,1,0.5,0.6666666666666666,4
Batch ML,2023 :: British Grand Prix,2023,17,6,6,0,1.0,0.35294117647058826,5
Batch ML,2023 :: Dutch Grand Prix,2023,2,1,1,0,1.0,0.5,6
Batch ML,2023 :: Emilia Romagna Grand Prix,2023,13,9,8,1,0.8888888888888888,0.6923076923076923,7
Batch ML,2023 :: French Grand Prix,2023,2,2,2,0,1.0,1.0,8
Batch ML,2023 :: Saudi Arabian Grand Prix,2023,33,14,13,1,0.9285714285714286,0.42424242424242425,9
Batch ML,2023 :: Spanish Grand Prix,2023,1,1,1,0,1.0,1.0,10
Batch ML,2024 :: Abu Dhabi Grand Prix,2024,1,1,1,0,1.0,1.0,11
Batch ML,2024 :: Austrian Grand Prix,2024,18,14,13,1,0.9285714285714286,0.7777777777777778,12
Batch ML,2024 :: Bahrain Grand Prix,2024,32,16,16,0,1.0,0.5,13
Batch ML,2024 :: Belgian Grand Prix,2024,3,3,3,0,1.0,1.0,14
Batch ML,2024 :: British Grand Prix,2024,5,4,4,0,1.0,0.8,15
Batch ML,2024 :: Dutch Grand Prix,2024,1,1,1,0,1.0,1.0,16
Batch ML,2024 :: Emilia Romagna Grand Prix,2024,3,2,2,0,1.0,0.6666666666666666,17
Batch ML,2024 :: Hungarian Grand Prix,2024,1,1,1,0,1.0,1.0,18
Batch ML,2024 :: Italian Grand Prix,2024,3,3,3,0,1.0,1.0,19
Batch ML,2024 :: Las Vegas Grand Prix,2024,1,1,0,1,0.0,1.0,20
Batch ML,2024 :: Saudi Arabian Grand Prix,2024,7,4,4,0,1.0,0.5714285714285714,21
Batch ML,2024 :: Singapore Grand Prix,2024,2,1,1,0,1.0,0.5,22
Batch ML,2024 :: Spanish Grand Prix,2024,9,6,6,0,1.0,0.6666666666666666,23
Batch ML,2024 :: United States Grand Prix,2024,19,12,12,0,1.0,0.631578947368421,24
Batch ML,2025 :: Abu Dhabi Grand Prix,2025,1,1,0,1,0.0,1.0,25
Batch ML,2025 :: Austrian Grand Prix,2025,3,2,2,0,1.0,0.6666666666666666,26
Batch ML,2025 :: Bahrain Grand Prix,2025,52,33,31,2,0.9393939393939394,0.6346153846153846,27
Batch ML,2025 :: Belgian Grand Prix,2025,7,5,5,0,1.0,0.7142857142857143,28
Batch ML,2025 :: British Grand Prix,2025,1,1,1,0,1.0,1.0,29
Batch ML,2025 :: Dutch Grand Prix,2025,13,10,10,0,1.0,0.7692307692307693,30
Batch ML,2025 :: Emilia Romagna Grand Prix,2025,6,2,2,0,1.0,0.3333333333333333,31
Batch ML,2025 :: Hungarian Grand Prix,2025,2,2,2,0,1.0,1.0,32
Batch ML,2025 :: Italian Grand Prix,2025,2,1,1,0,1.0,0.5,33
Batch ML,2025 :: Mexico City Grand Prix,2025,1,1,1,0,1.0,1.0,34
Batch ML,2025 :: Singapore Grand Prix,2025,1,1,1,0,1.0,1.0,35
Batch ML,2025 :: Spanish Grand Prix,2025,9,5,5,0,1.0,0.5555555555555556,36
Batch ML,2025 :: United States Grand Prix,2025,11,7,7,0,1.0,0.6363636363636364,37
MOA,2022 :: Abu Dhabi Grand Prix,2022,49,9,7,2,0.7777777777777778,0.1836734693877551,1
MOA,2022 :: Australian Grand Prix,2022,12,5,5,0,1.0,0.4166666666666667,2
MOA,2022 :: Austrian Grand Prix,2022,27,10,9,1,0.9,0.37037037037037035,3
MOA,2022 :: Azerbaijan Grand Prix,2022,20,4,4,0,1.0,0.2,4
MOA,2022 :: Bahrain Grand Prix,2022,118,20,17,3,0.85,0.1694915254237288,5
MOA,2022 :: Belgian Grand Prix,2022,33,10,6,4,0.6,0.30303030303030304,6
MOA,2022 :: British Grand Prix,2022,18,8,7,1,0.875,0.4444444444444444,7
MOA,2022 :: Canadian Grand Prix,2022,5,0,0,0,,0.0,8
MOA,2022 :: Dutch Grand Prix,2022,51,11,8,3,0.7272727272727273,0.21568627450980393,9
MOA,2022 :: Emilia Romagna Grand Prix,2022,9,6,6,0,1.0,0.6666666666666666,10
MOA,2022 :: French Grand Prix,2022,14,5,4,1,0.8,0.35714285714285715,11
MOA,2022 :: Hungarian Grand Prix,2022,28,7,6,1,0.8571428571428571,0.25,12
MOA,2022 :: Italian Grand Prix,2022,11,3,3,0,1.0,0.2727272727272727,13
MOA,2022 :: Japanese Grand Prix,2022,2,0,0,0,,0.0,14
MOA,2022 :: Mexico City Grand Prix,2022,42,5,5,0,1.0,0.11904761904761904,15
MOA,2022 :: Miami Grand Prix,2022,7,1,1,0,1.0,0.14285714285714285,16
MOA,2022 :: Monaco Grand Prix,2022,5,2,1,1,0.5,0.4,17
MOA,2022 :: Saudi Arabian Grand Prix,2022,24,7,6,1,0.8571428571428571,0.2916666666666667,18
MOA,2022 :: Singapore Grand Prix,2022,8,2,2,0,1.0,0.25,19
MOA,2022 :: Spanish Grand Prix,2022,24,6,6,0,1.0,0.25,20
MOA,2022 :: São Paulo Grand Prix,2022,11,3,2,1,0.6666666666666666,0.2727272727272727,21
MOA,2022 :: United States Grand Prix,2022,19,9,7,2,0.7777777777777778,0.47368421052631576,22
MOA,2023 :: Abu Dhabi Grand Prix,2023,95,19,16,3,0.8421052631578947,0.2,23
MOA,2023 :: Australian Grand Prix,2023,9,0,0,0,,0.0,24
MOA,2023 :: Austrian Grand Prix,2023,42,10,10,0,1.0,0.23809523809523808,25
MOA,2023 :: Azerbaijan Grand Prix,2023,106,11,8,3,0.7272727272727273,0.10377358490566038,26
MOA,2023 :: Bahrain Grand Prix,2023,109,29,25,4,0.8620689655172413,0.26605504587155965,27
MOA,2023 :: Belgian Grand Prix,2023,32,16,12,4,0.75,0.5,28
MOA,2023 :: British Grand Prix,2023,56,10,10,0,1.0,0.17857142857142858,29
MOA,2023 :: Canadian Grand Prix,2023,42,8,8,0,1.0,0.19047619047619047,30
MOA,2023 :: Dutch Grand Prix,2023,43,12,9,3,0.75,0.27906976744186046,31
MOA,2023 :: Emilia Romagna Grand Prix,2023,20,5,3,2,0.6,0.25,32
MOA,2023 :: French Grand Prix,2023,28,4,2,2,0.5,0.14285714285714285,33
MOA,2023 :: Hungarian Grand Prix,2023,35,8,7,1,0.875,0.22857142857142856,34
MOA,2023 :: Italian Grand Prix,2023,31,2,2,0,1.0,0.06451612903225806,35
MOA,2023 :: Japanese Grand Prix,2023,11,2,2,0,1.0,0.18181818181818182,36
MOA,2023 :: Las Vegas Grand Prix,2023,9,2,2,0,1.0,0.2222222222222222,37
MOA,2023 :: Mexico City Grand Prix,2023,67,15,11,4,0.7333333333333333,0.22388059701492538,38
MOA,2023 :: Miami Grand Prix,2023,137,13,13,0,1.0,0.0948905109489051,39
MOA,2023 :: Monaco Grand Prix,2023,35,9,9,0,1.0,0.2571428571428571,40
MOA,2023 :: Qatar Grand Prix,2023,35,3,0,3,0.0,0.08571428571428572,41
MOA,2023 :: Saudi Arabian Grand Prix,2023,12,7,7,0,1.0,0.5833333333333334,42
MOA,2023 :: Singapore Grand Prix,2023,62,6,4,2,0.6666666666666666,0.0967741935483871,43
MOA,2023 :: Spanish Grand Prix,2023,74,14,14,0,1.0,0.1891891891891892,44
MOA,2023 :: São Paulo Grand Prix,2023,100,16,13,3,0.8125,0.16,45
MOA,2023 :: United States Grand Prix,2023,39,14,12,2,0.8571428571428571,0.358974358974359,46
MOA,2024 :: Abu Dhabi Grand Prix,2024,158,37,34,3,0.918918918918919,0.23417721518987342,47
MOA,2024 :: Australian Grand Prix,2024,61,9,8,1,0.8888888888888888,0.14754098360655737,48
MOA,2024 :: Austrian Grand Prix,2024,66,20,19,1,0.95,0.30303030303030304,49
MOA,2024 :: Azerbaijan Grand Prix,2024,64,11,8,3,0.7272727272727273,0.171875,50
MOA,2024 :: Bahrain Grand Prix,2024,83,37,33,4,0.8918918918918919,0.4457831325301205,51
MOA,2024 :: Belgian Grand Prix,2024,148,48,39,9,0.8125,0.32432432432432434,52
MOA,2024 :: British Grand Prix,2024,79,21,21,0,1.0,0.26582278481012656,53
MOA,2024 :: Canadian Grand Prix,2024,25,3,3,0,1.0,0.12,54
MOA,2024 :: Chinese Grand Prix,2024,13,2,1,1,0.5,0.15384615384615385,55
MOA,2024 :: Dutch Grand Prix,2024,119,28,27,1,0.9642857142857143,0.23529411764705882,56
MOA,2024 :: Emilia Romagna Grand Prix,2024,69,11,10,1,0.9090909090909091,0.15942028985507245,57
MOA,2024 :: French Grand Prix,2024,25,6,4,2,0.6666666666666666,0.24,58
MOA,2024 :: Hungarian Grand Prix,2024,68,22,21,1,0.9545454545454546,0.3235294117647059,59
MOA,2024 :: Italian Grand Prix,2024,100,21,20,1,0.9523809523809523,0.21,60
MOA,2024 :: Japanese Grand Prix,2024,10,2,2,0,1.0,0.2,61
MOA,2024 :: Las Vegas Grand Prix,2024,38,9,6,3,0.6666666666666666,0.23684210526315788,62
MOA,2024 :: Mexico City Grand Prix,2024,114,23,19,4,0.8260869565217391,0.20175438596491227,63
MOA,2024 :: Miami Grand Prix,2024,66,20,19,1,0.95,0.30303030303030304,64
MOA,2024 :: Monaco Grand Prix,2024,21,4,3,1,0.75,0.19047619047619047,65
MOA,2024 :: Qatar Grand Prix,2024,47,6,4,2,0.6666666666666666,0.1276595744680851,66
MOA,2024 :: Saudi Arabian Grand Prix,2024,49,8,8,0,1.0,0.16326530612244897,67
MOA,2024 :: Singapore Grand Prix,2024,53,13,10,3,0.7692307692307693,0.24528301886792453,68
MOA,2024 :: Spanish Grand Prix,2024,108,34,32,2,0.9411764705882353,0.3148148148148148,69
MOA,2024 :: São Paulo Grand Prix,2024,91,17,15,2,0.8823529411764706,0.18681318681318682,70
MOA,2024 :: United States Grand Prix,2024,184,38,35,3,0.9210526315789473,0.20652173913043478,71
MOA,2025 :: Abu Dhabi Grand Prix,2025,181,47,42,5,0.8936170212765957,0.2596685082872928,72
MOA,2025 :: Australian Grand Prix,2025,59,13,11,2,0.8461538461538461,0.22033898305084745,73
MOA,2025 :: Austrian Grand Prix,2025,113,38,35,3,0.9210526315789473,0.336283185840708,74
MOA,2025 :: Azerbaijan Grand Prix,2025,129,22,20,2,0.9090909090909091,0.17054263565891473,75
MOA,2025 :: Bahrain Grand Prix,2025,193,83,78,5,0.9397590361445783,0.43005181347150256,76
MOA,2025 :: Belgian Grand Prix,2025,121,44,37,7,0.8409090909090909,0.36363636363636365,77
MOA,2025 :: British Grand Prix,2025,138,29,27,2,0.9310344827586207,0.21014492753623187,78
MOA,2025 :: Canadian Grand Prix,2025,91,28,27,1,0.9642857142857143,0.3076923076923077,79
MOA,2025 :: Chinese Grand Prix,2025,65,8,6,2,0.75,0.12307692307692308,80
MOA,2025 :: Dutch Grand Prix,2025,196,42,40,2,0.9523809523809523,0.21428571428571427,81
MOA,2025 :: Emilia Romagna Grand Prix,2025,116,19,16,3,0.8421052631578947,0.16379310344827586,82
MOA,2025 :: French Grand Prix,2025,26,6,4,2,0.6666666666666666,0.23076923076923078,83
MOA,2025 :: Hungarian Grand Prix,2025,187,34,30,4,0.8823529411764706,0.18181818181818182,84
MOA,2025 :: Italian Grand Prix,2025,141,36,36,0,1.0,0.2553191489361702,85
MOA,2025 :: Japanese Grand Prix,2025,49,15,14,1,0.9333333333333333,0.30612244897959184,86
MOA,2025 :: Las Vegas Grand Prix,2025,93,19,16,3,0.8421052631578947,0.20430107526881722,87
MOA,2025 :: Mexico City Grand Prix,2025,113,32,27,5,0.84375,0.2831858407079646,88
MOA,2025 :: Miami Grand Prix,2025,105,24,23,1,0.9583333333333334,0.22857142857142856,89
MOA,2025 :: Monaco Grand Prix,2025,229,32,29,3,0.90625,0.13973799126637554,90
MOA,2025 :: Qatar Grand Prix,2025,98,28,19,9,0.6785714285714286,0.2857142857142857,91
MOA,2025 :: Saudi Arabian Grand Prix,2025,93,20,18,2,0.9,0.21505376344086022,92
MOA,2025 :: Singapore Grand Prix,2025,108,31,28,3,0.9032258064516129,0.28703703703703703,93
MOA,2025 :: Spanish Grand Prix,2025,205,54,51,3,0.9444444444444444,0.2634146341463415,94
MOA,2025 :: São Paulo Grand Prix,2025,104,23,21,2,0.9130434782608695,0.22115384615384615,95
MOA,2025 :: United States Grand Prix,2025,151,53,51,2,0.9622641509433962,0.3509933774834437,96
