model,race,year,actionable,scored,tp,fp,precision,coverage,race_index
SDE,2024 :: Singapore Grand Prix,2024,52,3,1,2,0.3333333333333333,0.057692307692307696,68
SDE,2024 :: Spanish Grand Prix,2024,92,16,10,6,0.625,0.17391304347826086,69
SDE,2024 :: São Paulo Grand Prix,2024,112,18,12,6,0.6666666666666666,0.16071428571428573,70
SDE,2024 :: United States Grand Prix,2024,70,11,8,3,0.7272727272727273,0.15714285714285714,71
SDE,2025 :: Abu Dhabi Grand Prix,2025,60,20,15,5,0.75,0.3333333333333333,72
SDE,2025 :: Australian Grand Prix,2025,103,10,9,1,0.9,0.0970873786407767,73
SDE,2025 :: Austrian Grand Prix,2025,60,17,13,4,0.7647058823529411,0.2833333333333333,74
SDE,2025 :: Azerbaijan Grand Prix,2025,117,15,12,3,0.8,0.1282051282051282,75
SDE,2025 :: Bahrain Grand Prix,2025,62,31,26,5,0.8387096774193549,0.5,76
SDE,2025 :: Belgian Grand Prix,2025,64,24,16,8,0.6666666666666666,0.375,77
SDE,2025 :: British Grand Prix,2025,2,0,0,0,,0.0,78
SDE,2025 :: Canadian Grand Prix,2025,65,10,9,1,0.9,0.15384615384615385,79
SDE,2025 :: Chinese Grand Prix,2025,73,7,5,2,0.7142857142857143,0.0958904109589041,80
SDE,2025 :: Dutch Grand Prix,2025,36,17,15,2,0.8823529411764706,0.4722222222222222,81
SDE,2025 :: Emilia Romagna Grand Prix,2025,147,20,15,5,0.75,0.1360544217687075,82
SDE,2025 :: French Grand Prix,2025,38,3,2,1,0.6666666666666666,0.07894736842105263,83
SDE,2025 :: Hungarian Grand Prix,2025,128,27,21,6,0.7777777777777778,0.2109375,84
SDE,2025 :: Italian Grand Prix,2025,48,14,12,2,0.8571428571428571,0.2916666666666667,85
SDE,2025 :: Japanese Grand Prix,2025,46,5,5,0,1.0,0.10869565217391304,86
SDE,2025 :: Las Vegas Grand Prix,2025,96,23,18,5,0.782608695652174,0.23958333333333334,87
SDE,2025 :: Mexico City Grand Prix,2025,61,10,7,3,0.7,0.16393442622950818,88
SDE,2025 :: Miami Grand Prix,2025,38,8,6,2,0.75,0.21052631578947367,89
SDE,2025 :: Monaco Grand Prix,2025,77,10,6,4,0.6,0.12987012987012986,90
SDE,2025 :: Qatar Grand Prix,2025,40,9,6,3,0.6666666666666666,0.225,91
SDE,2025 :: Saudi Arabian Grand Prix,2025,18,4,4,0,1.0,0.2222222222222222,92
SDE,2025 :: Singapore Grand Prix,2025,52,5,2,3,0.4,0.09615384615384616,93
SDE,2025 :: Spanish Grand Prix,2025,92,18,12,6,0.6666666666666666,0.1956521739130435,94
SDE,2025 :: São Paulo Grand Prix,2025,113,21,14,7,0.6666666666666666,0.18584070796460178,95
SDE,2025 :: United States Grand Prix,2025,70,12,9,3,0.75,0.17142857142857143,96
Batch ML,2023 :: Abu Dhabi Grand Prix,2023,3,2,2,0,1.0,0.6666666666666666,1
Batch ML,2023 :: Australian Grand Prix,2023,6,3,3,0,1.0,0.5,2
Batch ML,2023 :: Austrian Grand Prix,2023,9,5,5,0,1.0,0.5555555555555556,3
Batch ML,2023 :: Azerbaijan Grand Prix,2023,1,1,1,0,1.0,1.0,4
Batch ML,2023 :: Bahrain Grand Prix,2023,11,6,6,0,1.0,0.5454545454545454,5
Batch ML,2023 :: Belgian Grand Prix,2023,3,2,2,0,1.0,0.6666666666666666,6
Batch ML,2023 :: British Grand Prix,2023,1,1,1,0,1.0,1.0,7
Batch ML,2023 :: Canadian Grand Prix,2023,1,1,1,0,1.0,1.0,8
Batch ML,2023 :: Dutch Grand Prix,2023,11,5,5,0,1.0,0.45454545454545453,9
Batch ML,2023 :: Emilia Romagna Grand Prix,2023,18,11,10,1,0.9090909090909091,0.6111111111111112,10
Batch ML,2023 :: French Grand Prix,2023,10,5,5,0,1.0,0.5,11
Batch ML,2023 :: Hungarian Grand Prix,2023,1,1,1,0,1.0,1.0,12
Batch ML,2023 :: Italian Grand Prix,2023,2,1,1,0,1.0,0.5,13
Batch ML,2023 :: Japanese Grand Prix,2023,7,3,3,0,1.0,0.42857142857142855,14
Batch ML,2023 :: Mexico City Grand Prix,2023,2,1,1,0,1.0,0.5,15
Batch ML,2023 :: Miami Grand Prix,2023,2,2,2,0,1.0,1.0,16
Batch ML,2023 :: United States Grand Prix,2023,3,2,2,0,1.0,0.6666666666666666,17
Batch ML,2024 :: Abu Dhabi Grand Prix,2024,28,17,16,1,0.9411764705882353,0.6071428571428571,18
Batch ML,2024 :: Austrian Grand Prix,2024,35,27,26,1,0.9629629629629629,0.7714285714285715,19
Batch ML,2024 :: Azerbaijan Grand Prix,2024,6,4,4,0,1.0,0.6666666666666666,20
Batch ML,2024 :: Bahrain Grand Prix,2024,8,6,6,0,1.0,0.75,21
Batch ML,2024 :: Belgian Grand Prix,2024,19,14,14,0,1.0,0.7368421052631579,22
Batch ML,2024 :: British Grand Prix,2024,5,2,2,0,1.0,0.4,23
Batch ML,2024 :: Canadian Grand Prix,2024,2,1,1,0,1.0,0.5,24
Batch ML,2024 :: Chinese Grand Prix,2024,1,1,1,0,1.0,1.0,25
Batch ML,2024 :: Dutch Grand Prix,2024,31,23,23,0,1.0,0.7419354838709677,26
Batch ML,2024 :: Emilia Romagna Grand Prix,2024,5,3,2,1,0.6666666666666666,0.6,27
Batch ML,2024 :: French Grand Prix,2024,2,2,2,0,1.0,1.0,28
Batch ML,2024 :: Hungarian Grand Prix,2024,2,2,1,1,0.5,1.0,29
Batch ML,2024 :: Italian Grand Prix,2024,3,2,2,0,1.0,0.6666666666666666,30
Batch ML,2024 :: Japanese Grand Prix,2024,2,2,2,0,1.0,1.0,31
Batch ML,2024 :: Mexico City Grand Prix,2024,2,1,1,0,1.0,0.5,32
Batch ML,2024 :: Miami Grand Prix,2024,1,1,1,0,1.0,1.0,33
Batch ML,2024 :: Monaco Grand Prix,2024,1,1,1,0,1.0,1.0,34
Batch ML,2024 :: Saudi Arabian Grand Prix,2024,2,2,1,1,0.5,1.0,35
Batch ML,2024 :: Singapore Grand Prix,2024,8,4,4,0,1.0,0.5,36
Batch ML,2024 :: Spanish Grand Prix,2024,52,26,24,2,0.9230769230769231,0.5,37
Batch ML,2024 :: São Paulo Grand Prix,2024,16,11,11,0,1.0,0.6875,38
Batch ML,2024 :: United States Grand Prix,2024,4,3,3,0,1.0,0.75,39
Batch ML,2025 :: Abu Dhabi Grand Prix,2025,46,28,24,4,0.8571428571428571,0.6086956521739131,40
Batch ML,2025 :: Austrian Grand Prix,2025,81,53,47,6,0.8867924528301887,0.654320987654321,41
Batch ML,2025 :: Azerbaijan Grand Prix,2025,6,4,4,0,1.0,0.6666666666666666,42
Batch ML,2025 :: Bahrain Grand Prix,2025,140,72,67,5,0.9305555555555556,0.5142857142857142,43
Batch ML,2025 :: Belgian Grand Prix,2025,83,50,43,7,0.86,0.6024096385542169,44
Batch ML,2025 :: British Grand Prix,2025,27,11,11,0,1.0,0.4074074074074074,45
Batch ML,2025 :: Canadian Grand Prix,2025,24,14,14,0,1.0,0.5833333333333334,46
Batch ML,2025 :: Chinese Grand Prix,2025,1,1,1,0,1.0,1.0,47
Batch ML,2025 :: Dutch Grand Prix,2025,79,43,43,0,1.0,0.5443037974683544,48
Batch ML,2025 :: Emilia Romagna Grand Prix,2025,6,3,3,0,1.0,0.5,49
Batch ML,2025 :: French Grand Prix,2025,8,6,6,0,1.0,0.75,50
Batch ML,2025 :: Hungarian Grand Prix,2025,7,7,6,1,0.8571428571428571,1.0,51
Batch ML,2025 :: Italian Grand Prix,2025,3,2,2,0,1.0,0.6666666666666666,52
Batch ML,2025 :: Las Vegas Grand Prix,2025,1,1,1,0,1.0,1.0,53
Batch ML,2025 :: Mexico City Grand Prix,2025,34,21,19,2,0.9047619047619048,0.6176470588235294,54
Batch ML,2025 :: Miami Grand Prix,2025,15,8,8,0,1.0,0.5333333333333333,55
Batch ML,2025 :: Saudi Arabian Grand Prix,2025,9,7,7,0,1.0,0.7777777777777778,56
Batch ML,2025 :: Singapore Grand Prix,2025,11,7,7,0,1.0,0.6363636363636364,57
Batch ML,2025 :: Spanish Grand Prix,2025,34,17,16,1,0.9411764705882353,0.5,58
Batch ML,2025 :: São Paulo Grand Prix,2025,9,6,6,0,1.0,0.6666666666666666,59
Batch ML,2025 :: United States Grand Prix,2025,66,27,27,0,1.0,0.4090909090909091,60
MOA,2022 :: Abu Dhabi Grand Prix,2022,19,2,2,0,1.0,0.10526315789473684,1
MOA,2022 :: Australian Grand Prix,2022,32,4,4,0,1.0,0.125,2
MOA,2022 :: Austrian Grand Prix,2022,13,8,8,0,1.0,0.6153846153846154,3
MOA,2022 :: Azerbaijan Grand Prix,2022,4,1,1,0,1.0,0.25,4
MOA,2022 :: Bahrain Grand Prix,2022,45,10,10,0,1.0,0.2222222222222222,5
MOA,2022 :: Belgian Grand Prix,2022,18,7,5,2,0.7142857142857143,0.3888888888888889,6
MOA,2022 :: British Grand Prix,2022,17,6,6,0,1.0,0.35294117647058826,7
MOA,2022 :: Canadian Grand Prix,2022,3,0,0,0,,0.0,8
MOA,2022 :: Dutch Grand Prix,2022,17,7,7,0,1.0,0.4117647058823529,9
MOA,2022 :: Emilia Romagna Grand Prix,2022,10,7,7,0,1.0,0.7,10
MOA,2022 :: French Grand Prix,2022,15,3,3,0,1.0,0.2,11
MOA,2022 :: Hungarian Grand Prix,2022,29,11,9,2,0.8181818181818182,0.3793103448275862,12
MOA,2022 :: Italian Grand Prix,2022,30,5,4,1,0.8,0.16666666666666666,13
MOA,2022 :: Mexico City Grand Prix,2022,14,3,3,0,1.0,0.21428571428571427,14
MOA,2022 :: Miami Grand Prix,2022,17,5,5,0,1.0,0.29411764705882354,15
MOA,2022 :: Monaco Grand Prix,2022,19,3,3,0,1.0,0.15789473684210525,16
MOA,2022 :: Saudi Arabian Grand Prix,2022,42,7,5,2,0.7142857142857143,0.16666666666666666,17
MOA,2022 :: Singapore Grand Prix,2022,27,1,0,1,0.0,0.037037037037037035,18
MOA,2022 :: Spanish Grand Prix,2022,28,8,7,1,0.875,0.2857142857142857,19
MOA,2022 :: São Paulo Grand Prix,2022,29,5,2,3,0.4,0.1724137931034483,20
MOA,2022 :: United States Grand Prix,2022,7,4,4,0,1.0,0.5714285714285714,21
MOA,2023 :: Abu Dhabi Grand Prix,2023,47,20,20,0,1.0,0.425531914893617,22
MOA,2023 :: Australian Grand Prix,2023,11,2,1,1,0.5,0.18181818181818182,23
MOA,2023 :: Austrian Grand Prix,2023,88,17,16,1,0.9411764705882353,0.19318181818181818,24
MOA,2023 :: Azerbaijan Grand Prix,2023,19,7,7,0,1.0,0.3684210526315789,25
MOA,2023 :: Bahrain Grand Prix,2023,159,41,38,3,0.926829268292683,0.2578616352201258,26
MOA,2023 :: Belgian Grand Prix,2023,144,26,20,6,0.7692307692307693,0.18055555555555555,27
MOA,2023 :: British Grand Prix,2023,71,13,12,1,0.9230769230769231,0.18309859154929578,28
MOA,2023 :: Canadian Grand Prix,2023,77,10,10,0,1.0,0.12987012987012986,29
MOA,2023 :: Dutch Grand Prix,2023,85,23,18,5,0.782608695652174,0.27058823529411763,30
MOA,2023 :: Emilia Romagna Grand Prix,2023,7,3,3,0,1.0,0.42857142857142855,31
MOA,2023 :: French Grand Prix,2023,5,1,1,0,1.0,0.2,32
MOA,2023 :: Hungarian Grand Prix,2023,84,8,7,1,0.875,0.09523809523809523,33
MOA,2023 :: Italian Grand Prix,2023,70,17,17,0,1.0,0.24285714285714285,34
MOA,2023 :: Japanese Grand Prix,2023,8,1,1,0,1.0,0.125,35
MOA,2023 :: Las Vegas Grand Prix,2023,1,0,0,0,,0.0,36
MOA,2023 :: Mexico City Grand Prix,2023,77,8,6,2,0.75,0.1038961038961039,37
MOA,2023 :: Miami Grand Prix,2023,87,14,14,0,1.0,0.16091954022988506,38
MOA,2023 :: Monaco Grand Prix,2023,23,11,11,0,1.0,0.4782608695652174,39
MOA,2023 :: Qatar Grand Prix,2023,7,2,0,2,0.0,0.2857142857142857,40
MOA,2023 :: Saudi Arabian Grand Prix,2023,83,14,13,1,0.9285714285714286,0.1686746987951807,41
MOA,2023 :: Singapore Grand Prix,2023,30,7,5,2,0.7142857142857143,0.23333333333333334,42
MOA,2023 :: Spanish Grand Prix,2023,66,8,7,1,0.875,0.12121212121212122,43
MOA,2023 :: São Paulo Grand Prix,2023,41,8,8,0,1.0,0.1951219512195122,44
MOA,2023 :: United States Grand Prix,2023,117,24,21,3,0.875,0.20512820512820512,45
MOA,2024 :: Abu Dhabi Grand Prix,2024,120,26,24,2,0.9230769230769231,0.21666666666666667,46
MOA,2024 :: Australian Grand Prix,2024,46,12,11,1,0.9166666666666666,0.2608695652173913,47
MOA,2024 :: Austrian Grand Prix,2024,82,19,18,1,0.9473684210526315,0.23170731707317074,48
MOA,2024 :: Azerbaijan Grand Prix,2024,36,7,7,0,1.0,0.19444444444444445,49
MOA,2024 :: Bahrain Grand Prix,2024,143,54,52,2,0.9629629629629629,0.3776223776223776,50
MOA,2024 :: Belgian Grand Prix,2024,48,16,14,2,0.875,0.3333333333333333,51
MOA,2024 :: British Grand Prix,2024,27,4,3,1,0.75,0.14814814814814814,52
MOA,2024 :: Canadian Grand Prix,2024,72,15,15,0,1.0,0.20833333333333334,53
MOA,2024 :: Chinese Grand Prix,2024,5,2,1,1,0.5,0.4,54
MOA,2024 :: Dutch Grand Prix,2024,137,28,27,1,0.9642857142857143,0.20437956204379562,55
MOA,2024 :: Emilia Romagna Grand Prix,2024,19,2,2,0,1.0,0.10526315789473684,56
MOA,2024 :: French Grand Prix,2024,16,3,3,0,1.0,0.1875,57
MOA,2024 :: Hungarian Grand Prix,2024,92,13,11,2,0.8461538461538461,0.14130434782608695,58
MOA,2024 :: Italian Grand Prix,2024,76,14,12,2,0.8571428571428571,0.18421052631578946,59
MOA,2024 :: Japanese Grand Prix,2024,43,12,11,1,0.9166666666666666,0.27906976744186046,60
MOA,2024 :: Las Vegas Grand Prix,2024,49,11,11,0,1.0,0.22448979591836735,61
MOA,2024 :: Mexico City Grand Prix,2024,92,11,9,2,0.8181818181818182,0.11956521739130435,62
MOA,2024 :: Miami Grand Prix,2024,65,19,19,0,1.0,0.2923076923076923,63
MOA,2024 :: Monaco Grand Prix,2024,23,7,7,0,1.0,0.30434782608695654,64
MOA,2024 :: Qatar Grand Prix,2024,54,8,4,4,0.5,0.14814814814814814,65
MOA,2024 :: Saudi Arabian Grand Prix,2024,48,12,12,0,1.0,0.25,66
MOA,2024 :: Singapore Grand Prix,2024,86,8,8,0,1.0,0.09302325581395349,67
MOA,2024 :: Spanish Grand Prix,2024,96,19,14,5,0.7368421052631579,0.19791666666666666,68
MOA,2024 :: São Paulo Grand Prix,2024,39,12,12,0,1.0,0.3076923076923077,69
MOA,2024 :: United States Grand Prix,2024,70,18,18,0,1.0,0.2571428571428571,70
MOA,2025 :: Abu Dhabi Grand Prix,2025,178,46,42,4,0.9130434782608695,0.25842696629213485,71
MOA,2025 :: Australian Grand Prix,2025,93,17,14,3,0.8235294117647058,0.1827956989247312,72
MOA,2025 :: Austrian Grand Prix,2025,133,36,33,3,0.9166666666666666,0.2706766917293233,73
MOA,2025 :: Azerbaijan Grand Prix,2025,47,11,11,0,1.0,0.23404255319148937,74
MOA,2025 :: Bahrain Grand Prix,2025,233,84,76,8,0.9047619047619048,0.3605150214592275,75
MOA,2025 :: Belgian Grand Prix,2025,205,50,39,11,0.78,0.24390243902439024,76
MOA,2025 :: British Grand Prix,2025,117,22,20,2,0.9090909090909091,0.18803418803418803,77
MOA,2025 :: Canadian Grand Prix,2025,112,24,24,0,1.0,0.21428571428571427,78
MOA,2025 :: Chinese Grand Prix,2025,56,7,5,2,0.7142857142857143,0.125,79
MOA,2025 :: Dutch Grand Prix,2025,160,41,39,2,0.9512195121951219,0.25625,80
MOA,2025 :: Emilia Romagna Grand Prix,2025,81,16,15,1,0.9375,0.19753086419753085,81
MOA,2025 :: French Grand Prix,2025,14,2,2,0,1.0,0.14285714285714285,82
MOA,2025 :: Hungarian Grand Prix,2025,246,40,36,4,0.9,0.16260162601626016,83
MOA,2025 :: Italian Grand Prix,2025,113,32,29,3,0.90625,0.2831858407079646,84
MOA,2025 :: Japanese Grand Prix,2025,75,17,16,1,0.9411764705882353,0.22666666666666666,85
MOA,2025 :: Las Vegas Grand Prix,2025,32,9,9,0,1.0,0.28125,86
MOA,2025 :: Mexico City Grand Prix,2025,183,25,20,5,0.8,0.1366120218579235,87
MOA,2025 :: Miami Grand Prix,2025,132,31,30,1,0.967741935483871,0.23484848484848486,88
MOA,2025 :: Monaco Grand Prix,2025,69,12,11,1,0.9166666666666666,0.17391304347826086,89
MOA,2025 :: Qatar Grand Prix,2025,70,20,16,4,0.8,0.2857142857142857,90
MOA,2025 :: Saudi Arabian Grand Prix,2025,94,19,17,2,0.8947368421052632,0.20212765957446807,91
MOA,2025 :: Singapore Grand Prix,2025,67,11,10,1,0.9090909090909091,0.16417910447761194,92
MOA,2025 :: Spanish Grand Prix,2025,269,62,56,6,0.9032258064516129,0.23048327137546468,93
MOA,2025 :: São Paulo Grand Prix,2025,70,16,15,1,0.9375,0.22857142857142856,94
MOA,2025 :: United States Grand Prix,2025,178,36,32,4,0.8888888888888888,0.20224719101123595,95
